COUNTY,Date,EP_Region,AAA_Region,Cases,Deaths,Cases.Cumulative,Deaths.Cumulative,county_id
Iron,2020-03-07,Region 8,Region 11,0,0,0,0,Iron
Iron,2020-03-08,Region 8,Region 11,0,0,0,0,Iron
Iron,2020-03-09,Region 8,Region 11,0,0,0,0,Iron
Iron,2020-03-10,Region 8,Region 11,0,0,0,0,Iron
Iron,2020-03-11,Region 8,Region 11,0,0,0,0,Iron
Iron,2020-03-12,Region 8,Region 11,0,0,0,0,Iron
Iron,2020-03-13,Region 8,Region 11,0,0,0,0,Iron
Iron,2020-03-14,Region 8,Region 11,0,0,0,0,Iron
Iron,2020-03-15,Region 8,Region 11,0,0,0,0,Iron
Iron,2020-03-16,Region 8,Region 11,0,0,0,0,Iron
Iron,2020-03-17,Region 8,Region 11,0,0,0,0,Iron
Iron,2020-03-18,Region 8,Region 11,0,0,0,0,Iron
Iron,2020-03-19,Region 8,Region 11,0,0,0,0,Iron
Iron,2020-03-20,Region 8,Region 11,0,0,0,0,Iron
Iron,2020-03-21,Region 8,Region 11,0,0,0,0,Iron
Iron,2020-03-22,Region 8,Region 11,0,0,0,0,Iron
Iron,2020-03-23,Region 8,Region 11,0,0,0,0,Iron
Iron,2020-03-24,Region 8,Region 11,0,0,0,0,Iron
Iron,2020-03-25,Region 8,Region 11,0,0,0,0,Iron
Iron,2020-03-26,Region 8,Region 11,0,0,0,0,Iron
Iron,2020-03-27,Region 8,Region 11,0,0,0,0,Iron
Iron,2020-03-28,Region 8,Region 11,0,0,0,0,Iron
Iron,2020-03-29,Region 8,Region 11,0,0,0,0,Iron
Iron,2020-03-30,Region 8,Region 11,0,0,0,0,Iron
Iron,2020-03-31,Region 8,Region 11,0,0,0,0,Iron
Iron,2020-04-01,Region 8,Region 11,0,0,0,0,Iron
Iron,2020-04-02,Region 8,Region 11,0,0,0,0,Iron
Iron,2020-04-03,Region 8,Region 11,0,0,0,0,Iron
Iron,2020-04-04,Region 8,Region 11,0,0,0,0,Iron
Iron,2020-04-05,Region 8,Region 11,0,0,0,0,Iron
Iron,2020-04-06,Region 8,Region 11,0,0,0,0,Iron
Iron,2020-04-07,Region 8,Region 11,0,0,0,0,Iron
Iron,2020-04-08,Region 8,Region 11,0,0,0,0,Iron
Iron,2020-04-09,Region 8,Region 11,0,0,0,0,Iron
Iron,2020-04-10,Region 8,Region 11,0,0,0,0,Iron
Iron,2020-04-11,Region 8,Region 11,0,0,0,0,Iron
Iron,2020-04-12,Region 8,Region 11,0,0,0,0,Iron
Iron,2020-04-13,Region 8,Region 11,0,0,0,0,Iron
Iron,2020-04-14,Region 8,Region 11,0,0,0,0,Iron
Iron,2020-04-15,Region 8,Region 11,0,0,0,0,Iron
Iron,2020-04-16,Region 8,Region 11,0,0,0,0,Iron
Iron,2020-04-17,Region 8,Region 11,0,0,0,0,Iron
Iron,2020-04-18,Region 8,Region 11,0,0,0,0,Iron
Iron,2020-04-19,Region 8,Region 11,0,0,0,0,Iron
Iron,2020-04-20,Region 8,Region 11,0,0,0,0,Iron
Iron,2020-04-21,Region 8,Region 11,0,0,0,0,Iron
Iron,2020-04-22,Region 8,Region 11,0,0,0,0,Iron
Iron,2020-04-23,Region 8,Region 11,0,0,0,0,Iron
Iron,2020-04-24,Region 8,Region 11,0,0,0,0,Iron
Iron,2020-04-25,Region 8,Region 11,0,0,0,0,Iron
Iron,2020-04-26,Region 8,Region 11,0,0,0,0,Iron
Iron,2020-04-27,Region 8,Region 11,0,0,0,0,Iron
Iron,2020-04-28,Region 8,Region 11,0,0,0,0,Iron
Iron,2020-04-29,Region 8,Region 11,0,0,0,0,Iron
Iron,2020-04-30,Region 8,Region 11,0,0,0,0,Iron
Iron,2020-05-01,Region 8,Region 11,0,0,0,0,Iron
Iron,2020-05-02,Region 8,Region 11,0,0,0,0,Iron
Iron,2020-05-03,Region 8,Region 11,0,0,0,0,Iron
Iron,2020-05-04,Region 8,Region 11,0,0,0,0,Iron
Iron,2020-05-05,Region 8,Region 11,0,0,0,0,Iron
Iron,2020-05-06,Region 8,Region 11,0,0,0,0,Iron
Iron,2020-05-07,Region 8,Region 11,0,0,0,0,Iron
Iron,2020-05-08,Region 8,Region 11,0,0,0,0,Iron
Iron,2020-05-09,Region 8,Region 11,0,0,0,0,Iron
Iron,2020-05-10,Region 8,Region 11,0,0,0,0,Iron
Iron,2020-05-11,Region 8,Region 11,0,0,0,0,Iron
Iron,2020-05-12,Region 8,Region 11,0,0,0,0,Iron
Iron,2020-05-13,Region 8,Region 11,0,0,0,0,Iron
Iron,2020-05-14,Region 8,Region 11,0,0,0,0,Iron
Iron,2020-05-15,Region 8,Region 11,0,0,0,0,Iron
Iron,2020-05-16,Region 8,Region 11,0,0,0,0,Iron
Iron,2020-05-17,Region 8,Region 11,0,0,0,0,Iron
Iron,2020-05-18,Region 8,Region 11,0,0,0,0,Iron
Iron,2020-05-19,Region 8,Region 11,0,0,0,0,Iron
Iron,2020-05-20,Region 8,Region 11,0,0,0,0,Iron
Iron,2020-05-21,Region 8,Region 11,0,0,0,0,Iron
Iron,2020-05-22,Region 8,Region 11,0,0,0,0,Iron
Iron,2020-05-23,Region 8,Region 11,0,0,0,0,Iron
Iron,2020-05-24,Region 8,Region 11,0,0,0,0,Iron
Iron,2020-05-25,Region 8,Region 11,0,0,0,0,Iron
Iron,2020-05-26,Region 8,Region 11,0,0,0,0,Iron
Iron,2020-05-27,Region 8,Region 11,1,0,1,0,Iron
Iron,2020-05-28,Region 8,Region 11,0,0,1,0,Iron
Iron,2020-05-29,Region 8,Region 11,0,0,1,0,Iron
Iron,2020-05-30,Region 8,Region 11,0,0,1,0,Iron
Iron,2020-05-31,Region 8,Region 11,1,0,2,0,Iron
Iron,2020-06-01,Region 8,Region 11,0,0,2,0,Iron
Iron,2020-06-02,Region 8,Region 11,0,0,2,0,Iron
Iron,2020-06-03,Region 8,Region 11,0,0,2,0,Iron
Iron,2020-06-04,Region 8,Region 11,0,0,2,0,Iron
Iron,2020-06-05,Region 8,Region 11,0,0,2,0,Iron
Iron,2020-06-06,Region 8,Region 11,0,0,2,0,Iron
Iron,2020-06-07,Region 8,Region 11,0,0,2,0,Iron
Iron,2020-06-08,Region 8,Region 11,0,0,2,0,Iron
Iron,2020-06-09,Region 8,Region 11,0,0,2,0,Iron
Iron,2020-06-10,Region 8,Region 11,0,0,2,0,Iron
Iron,2020-06-11,Region 8,Region 11,0,0,2,0,Iron
Iron,2020-06-12,Region 8,Region 11,0,0,2,0,Iron
Isabella,2020-03-01,Region 6,Region 7,0,0,0,0,Isabella
Isabella,2020-03-02,Region 6,Region 7,0,0,0,0,Isabella
Isabella,2020-03-03,Region 6,Region 7,0,0,0,0,Isabella
Isabella,2020-03-04,Region 6,Region 7,0,0,0,0,Isabella
Isabella,2020-03-05,Region 6,Region 7,0,0,0,0,Isabella
Isabella,2020-03-06,Region 6,Region 7,0,0,0,0,Isabella
Isabella,2020-03-07,Region 6,Region 7,0,0,0,0,Isabella
Isabella,2020-03-08,Region 6,Region 7,0,0,0,0,Isabella
Isabella,2020-03-09,Region 6,Region 7,0,0,0,0,Isabella
Isabella,2020-03-10,Region 6,Region 7,0,0,0,0,Isabella
Isabella,2020-03-11,Region 6,Region 7,0,0,0,0,Isabella
Isabella,2020-03-12,Region 6,Region 7,0,0,0,0,Isabella
Isabella,2020-03-13,Region 6,Region 7,0,0,0,0,Isabella
Isabella,2020-03-14,Region 6,Region 7,1,0,1,0,Isabella
Isabella,2020-03-15,Region 6,Region 7,1,0,2,0,Isabella
Isabella,2020-03-16,Region 6,Region 7,0,0,2,0,Isabella
Isabella,2020-03-17,Region 6,Region 7,1,0,3,0,Isabella
Isabella,2020-03-18,Region 6,Region 7,2,0,5,0,Isabella
Isabella,2020-03-19,Region 6,Region 7,2,0,7,0,Isabella
Isabella,2020-03-20,Region 6,Region 7,2,0,9,0,Isabella
Isabella,2020-03-21,Region 6,Region 7,0,0,9,0,Isabella
Isabella,2020-03-22,Region 6,Region 7,0,0,9,0,Isabella
Isabella,2020-03-23,Region 6,Region 7,0,0,9,0,Isabella
Isabella,2020-03-24,Region 6,Region 7,0,0,9,0,Isabella
Isabella,2020-03-25,Region 6,Region 7,2,0,11,0,Isabella
Isabella,2020-03-26,Region 6,Region 7,2,0,13,0,Isabella
Isabella,2020-03-27,Region 6,Region 7,0,0,13,0,Isabella
Isabella,2020-03-28,Region 6,Region 7,0,1,13,1,Isabella
Isabella,2020-03-29,Region 6,Region 7,1,0,14,1,Isabella
Isabella,2020-03-30,Region 6,Region 7,1,0,15,1,Isabella
Isabella,2020-03-31,Region 6,Region 7,1,0,16,1,Isabella
Isabella,2020-04-01,Region 6,Region 7,1,1,17,2,Isabella
Isabella,2020-04-02,Region 6,Region 7,2,0,19,2,Isabella
Isabella,2020-04-03,Region 6,Region 7,2,0,21,2,Isabella
Isabella,2020-04-04,Region 6,Region 7,2,0,23,2,Isabella
Isabella,2020-04-05,Region 6,Region 7,4,0,27,2,Isabella
Isabella,2020-04-06,Region 6,Region 7,3,0,30,2,Isabella
Isabella,2020-04-07,Region 6,Region 7,3,0,33,2,Isabella
Isabella,2020-04-08,Region 6,Region 7,7,0,40,2,Isabella
Isabella,2020-04-09,Region 6,Region 7,2,0,42,2,Isabella
Isabella,2020-04-10,Region 6,Region 7,2,0,44,2,Isabella
Isabella,2020-04-11,Region 6,Region 7,0,2,44,4,Isabella
Isabella,2020-04-12,Region 6,Region 7,1,0,45,4,Isabella
Isabella,2020-04-13,Region 6,Region 7,1,0,46,4,Isabella
Isabella,2020-04-14,Region 6,Region 7,2,0,48,4,Isabella
Isabella,2020-04-15,Region 6,Region 7,2,1,50,5,Isabella
Isabella,2020-04-16,Region 6,Region 7,3,0,53,5,Isabella
Isabella,2020-04-17,Region 6,Region 7,1,1,54,6,Isabella
Isabella,2020-04-18,Region 6,Region 7,2,1,56,7,Isabella
Isabella,2020-04-19,Region 6,Region 7,0,0,56,7,Isabella
Isabella,2020-04-20,Region 6,Region 7,1,0,57,7,Isabella
Isabella,2020-04-21,Region 6,Region 7,0,0,57,7,Isabella
Isabella,2020-04-22,Region 6,Region 7,0,0,57,7,Isabella
Isabella,2020-04-23,Region 6,Region 7,2,0,59,7,Isabella
Isabella,2020-04-24,Region 6,Region 7,0,0,59,7,Isabella
Isabella,2020-04-25,Region 6,Region 7,0,0,59,7,Isabella
Isabella,2020-04-26,Region 6,Region 7,0,0,59,7,Isabella
Isabella,2020-04-27,Region 6,Region 7,1,0,60,7,Isabella
Isabella,2020-04-28,Region 6,Region 7,1,0,61,7,Isabella
Isabella,2020-04-29,Region 6,Region 7,0,0,61,7,Isabella
Isabella,2020-04-30,Region 6,Region 7,0,0,61,7,Isabella
Isabella,2020-05-01,Region 6,Region 7,0,0,61,7,Isabella
Isabella,2020-05-02,Region 6,Region 7,0,0,61,7,Isabella
Isabella,2020-05-03,Region 6,Region 7,0,0,61,7,Isabella
Isabella,2020-05-04,Region 6,Region 7,0,0,61,7,Isabella
Isabella,2020-05-05,Region 6,Region 7,0,0,61,7,Isabella
Isabella,2020-05-06,Region 6,Region 7,0,0,61,7,Isabella
Isabella,2020-05-07,Region 6,Region 7,1,0,62,7,Isabella
Isabella,2020-05-08,Region 6,Region 7,0,0,62,7,Isabella
Isabella,2020-05-09,Region 6,Region 7,0,0,62,7,Isabella
Isabella,2020-05-10,Region 6,Region 7,2,0,64,7,Isabella
Isabella,2020-05-11,Region 6,Region 7,0,0,64,7,Isabella
Isabella,2020-05-12,Region 6,Region 7,0,0,64,7,Isabella
Isabella,2020-05-13,Region 6,Region 7,0,0,64,7,Isabella
Isabella,2020-05-14,Region 6,Region 7,0,0,64,7,Isabella
Isabella,2020-05-15,Region 6,Region 7,1,0,65,7,Isabella
Isabella,2020-05-16,Region 6,Region 7,0,0,65,7,Isabella
Isabella,2020-05-17,Region 6,Region 7,1,0,66,7,Isabella
Isabella,2020-05-18,Region 6,Region 7,4,0,70,7,Isabella
Isabella,2020-05-19,Region 6,Region 7,1,0,71,7,Isabella
Isabella,2020-05-20,Region 6,Region 7,3,0,74,7,Isabella
Isabella,2020-05-21,Region 6,Region 7,3,0,77,7,Isabella
Isabella,2020-05-22,Region 6,Region 7,0,0,77,7,Isabella
Isabella,2020-05-23,Region 6,Region 7,1,0,78,7,Isabella
Isabella,2020-05-24,Region 6,Region 7,0,0,78,7,Isabella
Isabella,2020-05-25,Region 6,Region 7,0,0,78,7,Isabella
Isabella,2020-05-26,Region 6,Region 7,0,0,78,7,Isabella
Isabella,2020-05-27,Region 6,Region 7,0,0,78,7,Isabella
Isabella,2020-05-28,Region 6,Region 7,0,0,78,7,Isabella
Isabella,2020-05-29,Region 6,Region 7,0,0,78,7,Isabella
Isabella,2020-05-30,Region 6,Region 7,0,0,78,7,Isabella
Isabella,2020-05-31,Region 6,Region 7,0,0,78,7,Isabella
Isabella,2020-06-01,Region 6,Region 7,0,0,78,7,Isabella
Isabella,2020-06-02,Region 6,Region 7,0,0,78,7,Isabella
Isabella,2020-06-03,Region 6,Region 7,0,0,78,7,Isabella
Isabella,2020-06-04,Region 6,Region 7,0,0,78,7,Isabella
Isabella,2020-06-05,Region 6,Region 7,0,0,78,7,Isabella
Isabella,2020-06-06,Region 6,Region 7,0,0,78,7,Isabella
Isabella,2020-06-07,Region 6,Region 7,0,0,78,7,Isabella
Isabella,2020-06-08,Region 6,Region 7,0,0,78,7,Isabella
Isabella,2020-06-09,Region 6,Region 7,1,0,79,7,Isabella
Isabella,2020-06-10,Region 6,Region 7,0,0,79,7,Isabella
Isabella,2020-06-11,Region 6,Region 7,0,0,79,7,Isabella
Isabella,2020-06-12,Region 6,Region 7,0,0,79,7,Isabella
Jackson,2020-03-01,Region 1,Region 2,0,0,0,0,Jackson
Jackson,2020-03-02,Region 1,Region 2,0,0,0,0,Jackson
Jackson,2020-03-03,Region 1,Region 2,0,0,0,0,Jackson
Jackson,2020-03-04,Region 1,Region 2,1,0,1,0,Jackson
Jackson,2020-03-05,Region 1,Region 2,0,0,1,0,Jackson
Jackson,2020-03-06,Region 1,Region 2,0,0,1,0,Jackson
Jackson,2020-03-07,Region 1,Region 2,0,0,1,0,Jackson
Jackson,2020-03-08,Region 1,Region 2,0,0,1,0,Jackson
Jackson,2020-03-09,Region 1,Region 2,0,0,1,0,Jackson
Jackson,2020-03-10,Region 1,Region 2,2,0,3,0,Jackson
Jackson,2020-03-11,Region 1,Region 2,0,0,3,0,Jackson
Jackson,2020-03-12,Region 1,Region 2,0,0,3,0,Jackson
Jackson,2020-03-13,Region 1,Region 2,4,0,7,0,Jackson
Jackson,2020-03-14,Region 1,Region 2,3,0,10,0,Jackson
Jackson,2020-03-15,Region 1,Region 2,3,0,13,0,Jackson
Jackson,2020-03-16,Region 1,Region 2,9,0,22,0,Jackson
Jackson,2020-03-17,Region 1,Region 2,4,0,26,0,Jackson
Jackson,2020-03-18,Region 1,Region 2,5,0,31,0,Jackson
Jackson,2020-03-19,Region 1,Region 2,9,0,40,0,Jackson
Jackson,2020-03-20,Region 1,Region 2,2,0,42,0,Jackson
Jackson,2020-03-21,Region 1,Region 2,1,0,43,0,Jackson
Jackson,2020-03-22,Region 1,Region 2,6,0,49,0,Jackson
Jackson,2020-03-23,Region 1,Region 2,5,0,54,0,Jackson
Jackson,2020-03-24,Region 1,Region 2,8,0,62,0,Jackson
Jackson,2020-03-25,Region 1,Region 2,6,0,68,0,Jackson
Jackson,2020-03-26,Region 1,Region 2,6,0,74,0,Jackson
Jackson,2020-03-27,Region 1,Region 2,13,0,87,0,Jackson
Jackson,2020-03-28,Region 1,Region 2,3,2,90,2,Jackson
Jackson,2020-03-29,Region 1,Region 2,7,0,97,2,Jackson
Jackson,2020-03-30,Region 1,Region 2,9,0,106,2,Jackson
Jackson,2020-03-31,Region 1,Region 2,5,0,111,2,Jackson
Jackson,2020-04-01,Region 1,Region 2,15,1,126,3,Jackson
Jackson,2020-04-02,Region 1,Region 2,6,0,132,3,Jackson
Jackson,2020-04-03,Region 1,Region 2,5,0,137,3,Jackson
Jackson,2020-04-04,Region 1,Region 2,8,0,145,3,Jackson
Jackson,2020-04-05,Region 1,Region 2,10,1,155,4,Jackson
Jackson,2020-04-06,Region 1,Region 2,9,0,164,4,Jackson
Jackson,2020-04-07,Region 1,Region 2,4,0,168,4,Jackson
Jackson,2020-04-08,Region 1,Region 2,11,0,179,4,Jackson
Jackson,2020-04-09,Region 1,Region 2,11,1,190,5,Jackson
Jackson,2020-04-10,Region 1,Region 2,11,1,201,6,Jackson
Jackson,2020-04-11,Region 1,Region 2,9,0,210,6,Jackson
Jackson,2020-04-12,Region 1,Region 2,8,0,218,6,Jackson
Jackson,2020-04-13,Region 1,Region 2,17,1,235,7,Jackson
Jackson,2020-04-14,Region 1,Region 2,14,1,249,8,Jackson
Jackson,2020-04-15,Region 1,Region 2,10,0,259,8,Jackson
Jackson,2020-04-16,Region 1,Region 2,9,1,268,9,Jackson
Jackson,2020-04-17,Region 1,Region 2,9,0,277,9,Jackson
Jackson,2020-04-18,Region 1,Region 2,13,1,290,10,Jackson
Jackson,2020-04-19,Region 1,Region 2,13,1,303,11,Jackson
Jackson,2020-04-20,Region 1,Region 2,13,1,316,12,Jackson
Jackson,2020-04-21,Region 1,Region 2,11,0,327,12,Jackson
Jackson,2020-04-22,Region 1,Region 2,12,1,339,13,Jackson
Jackson,2020-04-23,Region 1,Region 2,11,3,350,16,Jackson
Jackson,2020-04-24,Region 1,Region 2,7,0,357,16,Jackson
Jackson,2020-04-25,Region 1,Region 2,2,0,359,16,Jackson
Jackson,2020-04-26,Region 1,Region 2,2,1,361,17,Jackson
Jackson,2020-04-27,Region 1,Region 2,5,1,366,18,Jackson
Jackson,2020-04-28,Region 1,Region 2,3,1,369,19,Jackson
Jackson,2020-04-29,Region 1,Region 2,4,2,373,21,Jackson
Jackson,2020-04-30,Region 1,Region 2,4,0,377,21,Jackson
Jackson,2020-05-01,Region 1,Region 2,4,1,381,22,Jackson
Jackson,2020-05-02,Region 1,Region 2,3,0,384,22,Jackson
Jackson,2020-05-03,Region 1,Region 2,2,1,386,23,Jackson
Jackson,2020-05-04,Region 1,Region 2,7,1,393,24,Jackson
Jackson,2020-05-05,Region 1,Region 2,2,0,395,24,Jackson
Jackson,2020-05-06,Region 1,Region 2,6,1,401,25,Jackson
Jackson,2020-05-07,Region 1,Region 2,2,0,403,25,Jackson
Jackson,2020-05-08,Region 1,Region 2,2,0,405,25,Jackson
Jackson,2020-05-09,Region 1,Region 2,4,0,409,25,Jackson
Jackson,2020-05-10,Region 1,Region 2,0,0,409,25,Jackson
Jackson,2020-05-11,Region 1,Region 2,6,1,415,26,Jackson
Jackson,2020-05-12,Region 1,Region 2,0,0,415,26,Jackson
Jackson,2020-05-13,Region 1,Region 2,4,0,419,26,Jackson
Jackson,2020-05-14,Region 1,Region 2,2,0,421,26,Jackson
Jackson,2020-05-15,Region 1,Region 2,1,0,422,26,Jackson
Jackson,2020-05-16,Region 1,Region 2,4,1,426,27,Jackson
Jackson,2020-05-17,Region 1,Region 2,0,0,426,27,Jackson
Jackson,2020-05-18,Region 1,Region 2,4,0,430,27,Jackson
Jackson,2020-05-19,Region 1,Region 2,2,0,432,27,Jackson
Jackson,2020-05-20,Region 1,Region 2,3,0,435,27,Jackson
Jackson,2020-05-21,Region 1,Region 2,5,0,440,27,Jackson
Jackson,2020-05-22,Region 1,Region 2,0,0,440,27,Jackson
Jackson,2020-05-23,Region 1,Region 2,1,0,441,27,Jackson
Jackson,2020-05-24,Region 1,Region 2,3,0,444,27,Jackson
Jackson,2020-05-25,Region 1,Region 2,2,0,446,27,Jackson
Jackson,2020-05-26,Region 1,Region 2,3,0,449,27,Jackson
Jackson,2020-05-27,Region 1,Region 2,3,1,452,28,Jackson
Jackson,2020-05-28,Region 1,Region 2,2,0,454,28,Jackson
Jackson,2020-05-29,Region 1,Region 2,2,0,456,28,Jackson
Jackson,2020-05-30,Region 1,Region 2,2,0,458,28,Jackson
Jackson,2020-05-31,Region 1,Region 2,1,0,459,28,Jackson
Jackson,2020-06-01,Region 1,Region 2,0,0,459,28,Jackson
Jackson,2020-06-02,Region 1,Region 2,1,0,460,28,Jackson
Jackson,2020-06-03,Region 1,Region 2,1,0,461,28,Jackson
Jackson,2020-06-04,Region 1,Region 2,1,0,462,28,Jackson
Jackson,2020-06-05,Region 1,Region 2,0,1,462,29,Jackson
Jackson,2020-06-06,Region 1,Region 2,0,0,462,29,Jackson
Jackson,2020-06-07,Region 1,Region 2,0,0,462,29,Jackson
Jackson,2020-06-08,Region 1,Region 2,0,0,462,29,Jackson
Jackson,2020-06-09,Region 1,Region 2,0,0,462,29,Jackson
Jackson,2020-06-10,Region 1,Region 2,0,0,462,29,Jackson
Jackson,2020-06-11,Region 1,Region 2,0,0,462,29,Jackson
Jackson,2020-06-12,Region 1,Region 2,0,0,462,29,Jackson
Kalamazoo,2020-03-01,Region 5,Region 3A,0,0,0,0,Kalamazoo
Kalamazoo,2020-03-02,Region 5,Region 3A,0,0,0,0,Kalamazoo
Kalamazoo,2020-03-03,Region 5,Region 3A,0,0,0,0,Kalamazoo
Kalamazoo,2020-03-04,Region 5,Region 3A,0,0,0,0,Kalamazoo
Kalamazoo,2020-03-05,Region 5,Region 3A,0,0,0,0,Kalamazoo
Kalamazoo,2020-03-06,Region 5,Region 3A,0,0,0,0,Kalamazoo
Kalamazoo,2020-03-07,Region 5,Region 3A,0,0,0,0,Kalamazoo
Kalamazoo,2020-03-08,Region 5,Region 3A,0,0,0,0,Kalamazoo
Kalamazoo,2020-03-09,Region 5,Region 3A,0,0,0,0,Kalamazoo
Kalamazoo,2020-03-10,Region 5,Region 3A,1,0,1,0,Kalamazoo
Kalamazoo,2020-03-11,Region 5,Region 3A,0,0,1,0,Kalamazoo
Kalamazoo,2020-03-12,Region 5,Region 3A,0,0,1,0,Kalamazoo
Kalamazoo,2020-03-13,Region 5,Region 3A,1,0,2,0,Kalamazoo
Kalamazoo,2020-03-14,Region 5,Region 3A,0,0,2,0,Kalamazoo
Kalamazoo,2020-03-15,Region 5,Region 3A,1,0,3,0,Kalamazoo
Kalamazoo,2020-03-16,Region 5,Region 3A,3,0,6,0,Kalamazoo
Kalamazoo,2020-03-17,Region 5,Region 3A,1,0,7,0,Kalamazoo
Kalamazoo,2020-03-18,Region 5,Region 3A,6,0,13,0,Kalamazoo
Kalamazoo,2020-03-19,Region 5,Region 3A,1,0,14,0,Kalamazoo
Kalamazoo,2020-03-20,Region 5,Region 3A,4,0,18,0,Kalamazoo
Kalamazoo,2020-03-21,Region 5,Region 3A,2,0,20,0,Kalamazoo
Kalamazoo,2020-03-22,Region 5,Region 3A,3,0,23,0,Kalamazoo
Kalamazoo,2020-03-23,Region 5,Region 3A,5,0,28,0,Kalamazoo
Kalamazoo,2020-03-24,Region 5,Region 3A,6,0,34,0,Kalamazoo
Kalamazoo,2020-03-25,Region 5,Region 3A,4,0,38,0,Kalamazoo
Kalamazoo,2020-03-26,Region 5,Region 3A,4,0,42,0,Kalamazoo
Kalamazoo,2020-03-27,Region 5,Region 3A,6,0,48,0,Kalamazoo
Kalamazoo,2020-03-28,Region 5,Region 3A,8,0,56,0,Kalamazoo
Kalamazoo,2020-03-29,Region 5,Region 3A,7,0,63,0,Kalamazoo
Kalamazoo,2020-03-30,Region 5,Region 3A,6,1,69,1,Kalamazoo
Kalamazoo,2020-03-31,Region 5,Region 3A,2,0,71,1,Kalamazoo
Kalamazoo,2020-04-01,Region 5,Region 3A,7,0,78,1,Kalamazoo
Kalamazoo,2020-04-02,Region 5,Region 3A,9,0,87,1,Kalamazoo
Kalamazoo,2020-04-03,Region 5,Region 3A,8,2,95,3,Kalamazoo
Kalamazoo,2020-04-04,Region 5,Region 3A,6,0,101,3,Kalamazoo
Kalamazoo,2020-04-05,Region 5,Region 3A,5,0,106,3,Kalamazoo
Kalamazoo,2020-04-06,Region 5,Region 3A,11,2,117,5,Kalamazoo
Kalamazoo,2020-04-07,Region 5,Region 3A,3,1,120,6,Kalamazoo
Kalamazoo,2020-04-08,Region 5,Region 3A,5,0,125,6,Kalamazoo
Kalamazoo,2020-04-09,Region 5,Region 3A,10,1,135,7,Kalamazoo
Kalamazoo,2020-04-10,Region 5,Region 3A,9,0,144,7,Kalamazoo
Kalamazoo,2020-04-11,Region 5,Region 3A,6,0,150,7,Kalamazoo
Kalamazoo,2020-04-12,Region 5,Region 3A,13,0,163,7,Kalamazoo
Kalamazoo,2020-04-13,Region 5,Region 3A,15,0,178,7,Kalamazoo
Kalamazoo,2020-04-14,Region 5,Region 3A,9,1,187,8,Kalamazoo
Kalamazoo,2020-04-15,Region 5,Region 3A,8,0,195,8,Kalamazoo
Kalamazoo,2020-04-16,Region 5,Region 3A,13,1,208,9,Kalamazoo
Kalamazoo,2020-04-17,Region 5,Region 3A,22,0,230,9,Kalamazoo
Kalamazoo,2020-04-18,Region 5,Region 3A,23,0,253,9,Kalamazoo
Kalamazoo,2020-04-19,Region 5,Region 3A,12,0,265,9,Kalamazoo
Kalamazoo,2020-04-20,Region 5,Region 3A,34,1,299,10,Kalamazoo
Kalamazoo,2020-04-21,Region 5,Region 3A,21,1,320,11,Kalamazoo
Kalamazoo,2020-04-22,Region 5,Region 3A,19,1,339,12,Kalamazoo
Kalamazoo,2020-04-23,Region 5,Region 3A,22,0,361,12,Kalamazoo
Kalamazoo,2020-04-24,Region 5,Region 3A,19,0,380,12,Kalamazoo
Kalamazoo,2020-04-25,Region 5,Region 3A,26,2,406,14,Kalamazoo
Kalamazoo,2020-04-26,Region 5,Region 3A,13,0,419,14,Kalamazoo
Kalamazoo,2020-04-27,Region 5,Region 3A,24,0,443,14,Kalamazoo
Kalamazoo,2020-04-28,Region 5,Region 3A,27,0,470,14,Kalamazoo
Kalamazoo,2020-04-29,Region 5,Region 3A,29,1,499,15,Kalamazoo
Kalamazoo,2020-04-30,Region 5,Region 3A,21,2,520,17,Kalamazoo
Kalamazoo,2020-05-01,Region 5,Region 3A,20,2,540,19,Kalamazoo
Kalamazoo,2020-05-02,Region 5,Region 3A,11,0,551,19,Kalamazoo
Kalamazoo,2020-05-03,Region 5,Region 3A,9,1,560,20,Kalamazoo
Kalamazoo,2020-05-04,Region 5,Region 3A,40,2,600,22,Kalamazoo
Kalamazoo,2020-05-05,Region 5,Region 3A,28,0,628,22,Kalamazoo
Kalamazoo,2020-05-06,Region 5,Region 3A,15,2,643,24,Kalamazoo
Kalamazoo,2020-05-07,Region 5,Region 3A,10,5,653,29,Kalamazoo
Kalamazoo,2020-05-08,Region 5,Region 3A,8,2,661,31,Kalamazoo
Kalamazoo,2020-05-09,Region 5,Region 3A,10,2,671,33,Kalamazoo
Kalamazoo,2020-05-10,Region 5,Region 3A,8,3,679,36,Kalamazoo
Kalamazoo,2020-05-11,Region 5,Region 3A,19,4,698,40,Kalamazoo
Kalamazoo,2020-05-12,Region 5,Region 3A,5,0,703,40,Kalamazoo
Kalamazoo,2020-05-13,Region 5,Region 3A,15,1,718,41,Kalamazoo
Kalamazoo,2020-05-14,Region 5,Region 3A,18,1,736,42,Kalamazoo
Kalamazoo,2020-05-15,Region 5,Region 3A,12,1,748,43,Kalamazoo
Kalamazoo,2020-05-16,Region 5,Region 3A,14,0,762,43,Kalamazoo
Kalamazoo,2020-05-17,Region 5,Region 3A,8,2,770,45,Kalamazoo
Kalamazoo,2020-05-18,Region 5,Region 3A,25,0,795,45,Kalamazoo
Kalamazoo,2020-05-19,Region 5,Region 3A,3,1,798,46,Kalamazoo
Kalamazoo,2020-05-20,Region 5,Region 3A,7,1,805,47,Kalamazoo
